,Species_Name,Actual EvapoTranspiration,After-ripening requirement,Altitude,Altitude (maximum recorded),Altitude (minimum recorded),Altitude (typical minimum),Annual precipitation,Annual seed dispersal,Appendages on dispersal unit,Average annual relative humidity,Average number of ground frost days per year (sum) (FRS),British distribution (post 1949 records),Carnivory,Change Index,Chromosome cDNA content,Chromosome number,Chromosome ploidy,Cleistogamy,Clonality,Cloud cover,"Comments, notes, methods",Dataset (1),Dataset (2),Dichogamy,"Dicliny (monoeceous, dioecious, hermaphrodite)",Dispersal syndrome (agent),Dispersal unit (dispersule / diaspore) length,EW Index,Ecosystem rooting depth,Ellenberg indicator value: Light,Ellenberg indicator value: Moisture,Ellenberg indicator value: Salt tolerance,Ellenberg indicator value: nitrogen,Ellenberg indicator value: pH (reaction),End of flowering,Epoch,Exposure,Family,Fern  and moss spore width (diameter),Fertilization,Fine root diameter,First historical record: 1. date,First historical record: 2. site,Flow,Flower pollen ovule ratio,Flowering periode: peak month,Fossil record: 1. earliest record,Fossil record: 2. earliest postglacial record,Fraction of absorbed photosynthetic active radiation (FAPAR) of the site,GPP of the site,Genera growth form,Germination requirements 1. chilling,Germination requirements 2. light,Germination requirements 3. temperature fluctuation,Germination type,Habitat / plot description,Heteromorphy,Heterophylly,Identifier within contributed dataset (ID),Inbreeding,Incompatibility systems,Intensity of mycorrhizal infection,January mean temperature,July mean temperature,Latitude,Length of growing season (LGP),Location / Site Name,Location Country,Longitude,Major Phylogenetic Group,Maximum Green Vegetation Fraction,Maximum depth of leaves in the canopy,Maximum temperature at which 50% seeds germinate,Maximum temperature of germination,Mean annual sum of potential evapotranspiration (PET),Mean annual temperature (MAT),Mean clear-sky surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud forcing surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean number of wet days per year,Mean sum of annual precipitation (PPT / MAP / TAP),Mid Point,Minimum temperature at which 50% seeds germinate,Minimum temperature germination,Mono/poly carpic,Mycorrhizal type,NDVI of the site,NPP of the site (2),Net primary productivity of the site (NPP),Normal method of propagation,Northern Limit in Britain,Northern Limit in Europe,Number of European countries in which native,Nutrition (autotroph versus heterotroph),"Onset of flowering (first flowering date, beginning of flowering period)",Order,Photoperiodism: threshold value (h),Photoperiodism: type,Photosynthesis per leaf area at leaf temperature (A_area),Photosynthesis per leaf dry mass (Amass),Physical defences on buds,Physical defences on flowers/fruits,Physical defences on leaves,Physical defences on stems,Plant age at first flowering (primary juvenil period),Plant growth form,Plant height (unspecified if vegetative or reproductive),Plant life form (Raunkiaer life form),Plant photosynthetic pathway,Plant relative growth rate (RGR),Pollen viability,Pollen: 1. mono/di-morphic,Pollen: 2. diameter (um),Pollination syndrome (pollen vector),Precipitation Seasonality (Coefficient of Variation),Precipitation of Coldest Quarter,Precipitation of Driest Month,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Wettest Month,Precipitation of Wettest Quarter,Priestley-Taylor alpha coefficient,Range: 1. european countries where native,Range: 2. european countries where introduced,Range: 3. continents where native,Range: 4. continents where introduced,Reference / source,Root architecture / root system / root habit,Root hair length,Root hairs,"Root persistence (livespan, longevity)",Root rooting depth ,SLA: undefined if petiole in- or excluded,SN Index,Salinity Tolerance,Seed / ovule ratio,Seed dry mass,Seed length (largest dimension length),Seed number per plant,Seed shedding season (time of seed dispersal),Seed viability,Seedbank density,Seedbank longevity,Seedbank type,Seeds per flower,Soil C content per ground area,Soil N content per ground area,Soil bulk density,Soil field capacity,Soil ph,Soil plant available water capacity of rooting zone (derived from remote sensing) 1,Soil plant available water capacity of rooting zone (derived from remote sensing) 2,Soil profile available water capacity,Soil thermal capacity,Soil water content (SWC),Soil wilting point,Solar radiation (kJ m-2 day-1),Southern Limit in Europe,Species conservation status,Species continentality,Species eastern limit,Species nutrient requirements (in soil),Species nutrient requirements (in water),Species occurance dynamics (increasing / decreasing),Species origin,"Species pH requirement ( soil, extreme minimum)","Species pH requirement ( soil, typical minimum)","Species pH requirement (soil, extreme maximum)","Species pH requirement (soil, typical maximum)","Species pH requirement (water, extreme maximum)","Species pH requirement (water, extreme minimum)","Species pH requirement (water, typical maximum)","Species pH requirement (water, typical minimum)",Species rarity status,Species soil moisture requirements (drainage),Species soil moisture requirements (supply),Species soil moisture requirements (water table),Species status (nativity at growth location),Species synonyms (alternative name),Spread (plant height versus plant width relationshp)),Stem longevity,Stem self-supporting,Stomata density,Stomata density on lower surface,Stomata density on upper surface,Stomata distribution (surfaces present),Subclass,Temperature sum of growing degree days (GDD),Temperature: Annual Range,Temperature: Isothermality (BIO2/BIO7) (* 100),Temperature: Max Temperature of Warmest Month,Temperature: Mean Diurnal Range (Mean of monthly (max temp - min temp)),Temperature: Mean Temperature of Coldest Quarter,Temperature: Mean Temperature of Driest Quarter,Temperature: Mean Temperature of Warmest Quarter,Temperature: Mean Temperature of Wettest Quarter,Temperature: Min Temperature of Coldest Month,Temperature: Seasonality (standard deviation *100),Terrestrial chlorophyll index of the site,Time (season) of germination (seedling emergence),Tolerance (resistance) to heavy metals,Tolerance to drought,Tolerance to frost (non-woody tissue),Tolerance to frost (seedlings),Tolerance to grazing,Tolerance to shade,Typical abundance where naturally occurring,Vegetation type / Biome,Vegetative regeneration / reproduction (clonal spread),Vegetative reproduction: pattern forming,Water vapor pressure (kPa),Wetness/Humidity/Aridity of area where samples were taken,Wind speed (m s-1),Woodiness
10,Acaena caesiiglauca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Acaena inermis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Acaena novae-zelandiae,,,11.0,,0.0,,831.0,,hooks,81.0,175.1,,does not kill insects,,0.65,42,,,Extensively creeping and rooting at nodes,72.6,,"Royer et al, 2005, 2012",Peppe et al. (2011),markedly protogynous,hermaphrodite,carried by mammals,,3.57,1.299999952,8.0,,,3.0,,7.0,,,Rosaceae,,cross and self,,1901.0,"Yarner, Devon",,,,,,0.666166663,,S,partial,absolute,,epigeal,,,,2601.0,,,normally mycorrhizal,3.799999952,15.19999981,-40.5,15.0,Foxton Estuary,New Zealand,175.2,Angiosperms,,,,,,,218.2140808,-62.39699936,155.8172455,185.4,,,,,,arbuscular,0.775755227,1110.599976,,,No,,,autotrophic,6.0,Rosales,,,,,,spines,soft hairs,,,H,2,chamaephyte,C3,,,,,,,,,,,,,,,,Australasia,Europe,"Gynn EG, Richards AJ 1985 Journal of Ecology 73 1055-1063 ",,,,,0-10,78.6163522,2.85,,,0.92,2,1000-10000,autumn,high,,,,1,6.687300205,556.6259766,1.492660046,249.7299957,5.372000217,225.699997,262.1000061,174.5169983,1.22081995,,75.21230316,,,,Not continental,Hyperoceanic,,,,,5.5,,8.6,,,,,,,free-draining,,,naturalised,,height < width,,procumbent,,,,,Magnoliidae,2452.0,,,,,,,,,,,3.180152655,spring,,,sensitive,,,none,,4,stolons,,,0.0,,woody
13,Acaena novae-zelandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Acaena ovalifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Acanthus mollis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Acanthus spinosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Acer campestre,524.0,,279.5,380,0.0,,839.0,mast,wings,79.0,215.65,,does not kill insects,0.35,1.874444444,45,2.928571429,,Little or no vegetative spread,81.8,,TRY db 037,Cornelissen J. Sheffield Database,,monoecious,wind,30,4.08,0.699999988,,,,,7.0,6.0,Paleocene,,Sapindaceae,,cross and self,,1570.0,,,,,,,0.445930541,983.6,ST,absolute,,,epigeal,,,,17503.5,,,normally mycorrhizal,3.599999905,15.69999981,50.9,9.5,Cornelissen_UK,UK,-1.48,Angiosperms,67.5,,,,721.0,9.054166744,166.2057495,-64.81221008,94.87133026,172.3,815.5,61.0,,,polycarpic,ec?,0.615958333,632.7999878,624.8,seed,Yes,55-60,24.0,autotrophic,5.0,Sapindales,,,,100.0,,,soft hairs,,5-20 yrs,T,900,Mega- meso- and micro- phanerophyte,C3,,high,,28.8,insect,19.45520626,189.5,48.5,167.0,192.0,88.5,244.0,76.5,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",fibrous,,present,,deep,117.0,2.39,,,56,,,autumn,some non-viable,,,transient,1,12.22625017,1675.680054,1.429020047,405.0975037,6.276000023,148.3999939,148.3999939,232.5250015,1.144919992,80.0,164.3930054,10020.91667,<45,,Not continental,European,fertile,,,Neophyt in British Islands,,,,,,,,,,,,,native,,height > width,100-500,self-supporting,,270,0.5,both,Magnoliidae,1468.0,26.24999991,37.10527993,20.20000076,8.28750006,3.866666714,10.09166674,16.20833357,11.98333313,-1.100000024,634.9356831,2.018368959,spring,,,,,,none,frequent,4,,no ramets,0.955833341,0.9444,3.762500018,woody
18,Acer cappadocicum,658.0,,152.0,,,,,,,72.0,211.8,,,,1.874444444,45,2.928571429,,,75.9,,"Royer et al, 2005, 2012",Niinemets (1999 & 2001),,,,,,,,,,,,,Paleocene,,Sapindaceae,,,,,,,,,,,,,ST,,,,,,,,3953.0,,,,,,43.17,8.0,,USA,-77.62,Angiosperms,68.0,,,,923.0,9.041666644,191.3475037,-70.23208618,121.1180878,141.7,858.0,61.0,,,,,0.563346386,,,,,,,,,Sapindales,,,,,,,,,,T,,,,,,,,,17.32269227,171.0,48.0,164.0,247.0,89.0,250.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,10.34179974,1097.839966,1.591199994,370.17099,6.241000176,,,215.0269928,1.265319943,78.0,155.1450043,12517.16667,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,2090.0,36.80000019,27.17391259,26.10000038,9.999999886,-3.266666651,-2.366666555,20.79999987,19.93333324,-10.69999981,978.314485,1.902911544,,,,,,,,,4,,,0.935833327,0.8786,4.008333365,
19,Acer negundo,1115.0,,39.0,,,,,,,75.0,35.5,,,,1.874444444,45,2.928571429,,,64.4,,TRY db 054,Cavender-Bares J. Floridian Leaf Traits Database,,,,,,1.600000024,,,,,,,Paleocene,,Sapindaceae,,,,,,,,,,,0.484444439,1923.8,ST,,,,,,,,24936.0,,,,,,29.71,13.0,Paynes Prairie,USA,-82.2,Angiosperms,92.0,,,,1504.0,20.23333307,230.0461578,-55.2859993,174.762085,90.3,1305.0,61.0,,,,arbuscular,0.708634138,822.5,1037.7,,,,,,,Sapindales,,,,,,,,,,T,,,,,,,,,43.69108818,256.0,58.0,190.0,537.0,193.0,537.0,74.0,,,,,Cavender-Bares et al 2006,,,,,,248.4396201,,,,,,,,,,,,,8.051400185,627.5460205,1.470980048,417.0050049,5.285999775,375.3999939,391.7999878,247.1699982,1.174620032,75.0,169.8350067,16885.41667,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,5409.0,27.30000019,46.45909549,33.5,12.59999983,13.25,17.31666668,26.5833327,26.5833327,6.199999809,546.8643174,2.196288824,,,,,,,,,5,,,1.803333342,0.8756,2.458333353,
20,Acer palmatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Acer platanoides,524.0,absolute,158.0,,,,903.0,,wings,84.0,226.8,,does not kill insects,,1.874444444,45,2.928571429,,Little or no vegetative spread,86.5,,TRY db 037,Cornelissen J. Sheffield Database,,monoecious,,43,3.17,0.600000024,,,0.0,7.0,,5.0,Paleocene,,Sapindaceae,,obligatory cross,,1683.0,,,,,,,0.391986102,954.1,ST,,,,epigeal,,,,17519.5,,"present, mechanism unknown",,3.400000095,15.19999981,53.4,10.0,Hathersage,UK,-1.5,Angiosperms,67.0,,,,651.0,9.054166744,166.2057495,-74.95158386,91.25475311,180.7,888.0,61.0,,,polycarpic,ec?,0.615958333,703.2999878,624.8,seed,No,,20.0,autotrophic,4.0,Sapindales,,,,102.975,,,glabrous,,,T,3000,Mega- meso- and micro- phanerophyte,C3,,,,,insect,19.45520626,265.0,53.0,179.0,192.0,99.0,282.0,80.0,,,Europe,,Cornelissen et al 2003,,,,,,176.7302158,2.86,,,,,,,,,,"seedbank present, type uncertain",1,12.33250046,1675.680054,1.429020047,408.6159973,6.276000023,68.40000153,77.09999847,239.4750061,1.144919992,86.0,169.1410065,9320.5,,,Continental,European,fertile,,increasing,Archeophyt in British Islands,,,,,,,,,,,,,naturalised,,height > width,,self-supporting,,,,lower,Magnoliidae,1382.0,19.80000079,37.75252498,18.70000076,7.475000242,3.866666714,13.30000019,14.91666667,4.76666671,-1.100000024,454.8948815,2.018368959,spring,,,,,,none,scattered,4,,no ramets,0.955833341,1.2242,4.291666706,woody
22,Acer pseudoplatanus,524.0,,158.0,480,0.0,,1083.0,mast,wings,84.0,226.8,,does not kill insects,-0.4,1.874444444,45,2.928571429,cleistogamy not recorded,Little or no vegetative spread,86.5,Shade Experiment,TRY db 037,Cornelissen J. Sheffield Database,protandrous,monoecious,wind,43,4.5,0.600000024,,5.0,,,,6.0,Paleocene,,Sapindaceae,,cross and self,,,,,,,,,0.445930541,954.1,ST,absolute,,,epigeal,,,,17578.5,,,normally mycorrhizal,3.599999905,14.60000038,53.4,10.0,Harpur Hill,UK,-1.5,Angiosperms,67.0,,,,651.0,9.054166744,166.2057495,-74.95158386,91.25475311,180.7,888.0,61.0,,,polycarpic,arbuscular,0.615958333,703.2999878,624.8,seed,No,,21.0,autotrophic,4.0,Sapindales,,,,161.585,,,glabrous,,5-20 yrs,T,3000,Mega- meso- and micro- phanerophyte,C3,0.049,,,33.1,insect,19.45520626,265.0,53.0,179.0,192.0,99.0,282.0,80.0,,,Europe,,Cornelissen et al 2003,,,present,,,129.4990283,3.64,,,30.6,6.4,,spring,some non-viable,no persistent seedbank recorded,,transient,1,12.33250046,1675.680054,1.429020047,408.6159973,6.276000023,68.40000153,77.09999847,239.4750061,1.144919992,86.0,169.1410065,9320.5,,,Continental,European,fertile,,increasing,Archeophyt in British Islands,,,,,,,,,,free-draining,continuous,,naturalised,,height > width,100-500,self-supporting,,400,,lower,Magnoliidae,1382.0,19.80000079,37.75252498,18.70000076,7.475000242,3.866666714,13.30000019,14.91666667,4.76666671,-1.100000024,454.8948815,2.018368959,,,,,,,none,dominant,4,,no ramets,0.955833341,1.2242,4.291666706,woody
23,Acer saccharinum,683.0,,247.0,,,,,,,72.0,211.8,,,,1.874444444,45,2.928571429,,,75.9,,"Royer et al, 2005, 2012",Niinemets (1999 & 2001),,,,,,1.0,,,,,,,Paleocene,,Sapindaceae,,,,,,,,,,,0.498013884,1078.45,ST,,,,,,,,4023.0,,,,,,43.17,9.0,"Portage County, central Wisconsin",USA,-81.251,Angiosperms,92.0,,,,942.0,9.041666644,191.3475037,-68.32558441,127.6270828,141.7,861.0,61.0,,,,,0.563346386,635.6499939,649.45,,,,,,,Sapindales,,,,,,,,,,T,,,,,,,,,17.32269227,171.0,48.0,164.0,291.0,100.0,295.0,75.0,,,,,"Abrams MD, Kubiske ME. 1990.",,,,,,255.7544757,,,,,,,,,,,,,8.18871975,951.2459717,1.568879962,370.17099,6.236999989,241.199997,241.199997,232.2539978,1.248880029,81.0,148.5659943,12855.33333,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,2090.0,36.80000019,27.53115229,26.10000038,10.86666667,-3.266666651,-2.366666555,20.69999997,18.7833333,-10.60000038,935.7686091,1.902911544,,,,,,,,,4,,,0.935833327,0.9807,3.491666675,
24,Achillea distans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Achillea filipendulina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Achillea maritima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Achillea millefolium,451.0,absolute,277.0,1213,0.0,,1103.0,,,72.0,241.5,,does not kill insects,0.29,8.270961539,27.72,3.08,,Rhizome far creeping,70.1,juvenile,Dryad Digital Repository,Laughlin D. Plant Traits for Pinus and Juniperus Forests in Arizona,,gynomonoecious,eaten by birds,2.1,4.51,1.100000024,7.0,5.0,1.0,,,,,,Asteraceae,,obligatory cross,,1538.0,,,,,,,0.445444435,889.6,H,partial,,,epigeal,,,,37514.0,,"present, mechanism unknown",normally mycorrhizal,3.5,14.5,45.4,8.0,"Tom's Point, a private nature reserve owned by Audubon Canyon Ranch",USA,-93.166667,Angiosperms,95.0,,33.0,,872.0,6.245833316,174.9015808,-48.41458511,122.3829193,94.7,707.0,,,,polycarpic,arbuscular,0.499669284,504.7000122,496.7,seed and vegetative,,>65,28.0,autotrophic,6.0,Asterales,,,,272.5645384,,,,soft hairs,1-2 yrs,H,8,chamaephyte,C3,0.28,,,27.85,insect,40.33870936,139.0,20.0,71.0,173.0,81.0,233.0,70.0,,,Europe,North America,unpub.,adventitious,,present,,Oct-50,107.22334,3.88,salt-affected,0.48,0.16,,1000-10000,summer,,4,1-5 yrs,long-term persistent,10-100,14.87220001,1419.930054,1.407259941,427.5920105,6.980999947,193.3500061,169.0500031,257.4519959,1.13004005,75.0,155.727005,12878.16667,No,,Not continental,Eurasian,infertile,,,Neophyt in British Islands,4.7,,8,,,,,,,,,,native,,height > width,,self-supporting,,16,103,both,Magnoliidae,1428.0,40.60000038,28.55504599,22.79999924,11.69166685,-4.366666695,-0.983333339,16.4666667,14.86666683,-12.60000038,837.1863956,1.78018105,autumn,pseudometallophyte,resists,,,,none,frequent,4,stolons,diffuse ramets,0.789999989,0.8381,3.299999992,non-woody
28,Achillea nobilis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Achillea ptarmica,626.0,,512.0,731,0.0,,1146.0,,,77.0,202.3,,does not kill insects,-0.65,8.270961539,27.72,3.08,,Rhizome shortly creeping,74.6,,TRY db 045,Garnier E. The VISTA Plant Trait Database,,gynomonoecious,carried by mammals,1.8,4.71,0.800000012,,,,3.0,5.0,8.0,,,Asteraceae,,,,1597.0,London,,,,,,0.487305552,1018.9,H,,,,,,,,20746.0,,,rarely mycorrhizal,3.299999952,14.30000019,48.95,9.0,Ohrazeni,Czech Republic,14.6,Angiosperms,90.0,,,,787.0,7.70000001,156.1679993,-57.54308319,98.62783051,160.9,707.0,,,,,absent,0.598813772,621.0,628.2,seed and vegetative,,>65,21.0,autotrophic,7.0,Asterales,,,,,,,glabrous,,,H,20,hemicryptophyte,C3,,,,25.0,insect,31.42963587,133.0,39.0,129.0,260.0,95.0,260.0,79.0,,,Europe,North America,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,236.6,4.31,,,0.2,,,,,84,,long-term persistent,,13.18570042,1373.979981,1.540500045,374.7579956,5.484000206,56.59999847,71.19999695,211.3470001,1.225980043,84.0,163.4109955,10781.16667,No,,Not continental,Eurasian,infertile,,,Neophyt in British Islands,4.32,4.86,6.94,6.32,6.87,4.64,6.26,4.92,Present,,,,native,,height = width,<1,self-supporting,,125,130,both,Magnoliidae,1648.0,28.80000019,30.61342549,21.10000038,8.816666598,-1.266666651,0.149999936,16.65000025,16.65000025,-7.699999809,727.8205392,1.994003296,spring,,,,,,none,frequent,4,creeping stock,patch-forming,0.86583333,0.9758,2.366666655,non-woody
30,Aconitum lycoctonum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Aconitum napellus,675.0,,704.0,,,,964.0,,,77.0,213.7,56.0,does not kill insects,,10.88,32,2.0,,Rhizome shortly creeping,81.7,,"LEDA Traitbase; Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology  ...",http://www.uni-oldenburg.de/en/landeco/research/projects/LEDA/Data%20Files/,entirely protandrous,hermaphrodite,,,4.94,0.800000012,,,,,7.0,6.0,,,Ranunculaceae,,obligatory cross,,1821.0,Herefordshire,,,,,,0.598888874,1254.1,H,,,,,,,none,10892.5,,"present, mechanism unknown",normally mycorrhizal,4.0,15.80000019,47.90319034,9.0,,GERMANY,8.494479549,Angiosperms,96.0,,,,743.0,7.079166584,164.6640015,-59.36024857,105.3069992,181.1,923.0,,,,,arbuscular,0.679117203,721.7000122,729.0,,Yes,50-55,16.0,autotrophic,5.0,Ranunculales,,,,,,,soft hairs,,,H,100,Non-bulbous geophyte,C3,,,,,insect,14.93167361,242.0,58.0,202.0,262.0,97.0,265.0,90.0,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,202.8,3.17,,,3.62,4.5,,,,,,,,12.3409996,1740.52002,1.474920034,363.0180054,5.781000137,30.20000076,30.20000076,203.7319946,1.177800059,95.0,159.2859955,11317.91667,<45,,Not continental,European,fertile,,,Neophyt in British Islands,,,,,,,,,Scarce,,,,native,,height > width,<1,self-supporting,,71,0,lower,Magnoliidae,1546.0,26.69999981,34.1136082,20.0,9.108333324,-0.799999952,2.73333324,15.31666644,13.73333295,-6.699999809,657.6039676,2.181385517,,,,,,,mid,,Temperate,,,0.864166667,1.4158,2.916666667,non-woody
32,Acorus calamus,,,,,,,770.0,,,,,,does not kill insects,0.69,,24,,,Rhizome far creeping,,,,,markedly protogynous,hermaphrodite,,,3.51,,8.0,10.0,,,,7.0,,,,,apomictic,,1666.0,Surrey,nil,,,,,,,,,,,,,,,,,,never mycorrhizal,3.599999905,15.80000019,,,,,,,,,,,,,,,,,,,,,,absent,,,,vegetative,No,,,autotrophic,5.0,,,,,,,,glabrous,,,,100,Perennial hydrophyte,C3,,,,21.0,,,,,,,,,,,,Asia,Europe,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",adventitious,,,,,,2.53,,,9.1,,,,,,,transient,,,,,,,,,,,,,,,,Not continental,Hyperoceanic,fertile,eutrophic,,Archeophyt in British Islands,,,,,,,,,,,,,naturalised,,height > width,,self-supporting,,,,,,,,,,,,,,,,,,,,,,,,none,scattered,Mediterranean,rhizomes,patch-forming,,,,non-woody
33,Acorus gramineus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
